,name,age,nationality,overall,potential,club,value,wage,international reputation,weak foot,skill moves,body type,position,joined,contract valid until,height,weight,aggression,release clause,preferred foot = left,improvement,attacking rate,defensive rate,control,defending,gk,passing,physical,shooting,skill,speed,heading
4613,M. Lacen,34,Algeria,71,71,Málaga CF,725000.0,7000.0,2.0,3.0,3.0,3.0,CDM,"Feb 2, 2018",2019,175.26,73.92290249433107,80.0,1200000.0,1.0,0,2,3,69.5,64.25,11.8,68.25,71.0,65.33333333333333,62.5,51.0,59.0
4627,Dorca,35,Spain,71,71,AD Alcorcón,550000.0,5000.0,1.0,3.0,2.0,2.0,CDM,"Jul 1, 2017",2019,182.88,77.09750566893423,77.0,880000.0,1.0,0,2,3,64.0,67.25,8.8,59.0,70.42857142857143,55.0,58.5,39.0,61.0
4629,Jonas,26,Brazil,71,72,Al Ittihad,2300000.0,21000.0,1.0,2.0,2.0,2.0,CDM,"Jul 9, 2018",2021,185.42,82.08616780045352,87.0,4100000.0,0.0,1,2,3,57.0,72.5,10.6,54.25,66.42857142857143,53.5,39.5,60.5,56.0
4633,K. Balanta,21,Colombia,71,83,Deportivo Cali,3800000.0,2000.0,1.0,3.0,2.0,2.0,CDM,"Jul 3, 2014",2023,177.8,73.01587301587301,81.0,6000000.0,0.0,12,2,2,64.0,66.25,10.2,53.5,72.14285714285714,46.66666666666666,59.0,67.0,70.0
4639,Oier,32,Spain,71,71,CA Osasuna,1400000.0,7000.0,1.0,2.0,2.0,2.0,CDM,"Sep 1, 2008",2019,177.8,72.10884353741497,78.0,2200000.0,0.0,0,2,2,66.0,68.75,6.8,60.25,72.85714285714286,58.16666666666666,71.0,73.0,64.0
4641,J. Arzura,25,Argentina,71,75,UD Almería,2600000.0,12000.0,1.0,3.0,2.0,1.0,CDM,,"Jun 30, 2019",175.26,71.20181405895691,77.0,,0.0,4,2,3,61.0,70.0,13.2,59.0,74.71428571428571,49.83333333333334,45.5,70.5,56.0
4642,S. Davis,25,United States,71,76,New York Red Bulls,3100000.0,6000.0,1.0,4.0,3.0,2.0,CDM,"Dec 11, 2014",2021,182.88,74.82993197278911,65.0,4900000.0,0.0,5,2,2,71.0,64.25,9.4,66.0,70.71428571428571,63.16666666666666,65.0,69.5,63.0
4647,R. Baca,28,Mexico,71,71,Cruz Azul,2400000.0,17000.0,1.0,3.0,3.0,1.0,CDM,"Dec 23, 2013",2022,170.18,64.85260770975057,60.0,4000000.0,0.0,0,3,3,69.0,63.25,12.2,64.75,71.14285714285714,58.33333333333334,66.5,78.0,53.0
4654,K. Galanopoulos,20,Greece,71,84,AEK Athens,4100000.0,1000.0,1.0,3.0,3.0,2.0,CDM,"Aug 21, 2015",2021,172.72,72.10884353741497,74.0,11500000.0,0.0,13,2,3,71.5,69.25,8.0,63.5,66.42857142857143,52.33333333333334,61.5,73.0,51.0
4656,M. Jevtovic,24,Serbia,71,76,Atiker Konyaspor,2700000.0,9000.0,1.0,3.0,2.0,1.0,CDM,"Jul 18, 2018",2020,193.04,82.08616780045352,71.0,5600000.0,0.0,5,2,3,62.0,71.25,9.6,58.0,60.57142857142857,65.66666666666667,57.5,59.0,71.0
4660,E. Remedi,23,Argentina,71,79,Atlanta United,3000000.0,5000.0,1.0,2.0,2.0,2.0,CDM,"Jul 27, 2018",2023,170.18,72.10884353741497,77.0,5100000.0,0.0,8,2,3,63.0,67.25,11.6,57.5,69.0,51.33333333333334,62.0,62.5,68.0
4666,B. Rienstra,28,Netherlands,71,71,SC Heerenveen,2400000.0,7000.0,1.0,3.0,3.0,2.0,CDM,"Aug 15, 2018",2021,182.88,67.12018140589569,68.0,3500000.0,0.0,0,2,2,69.5,66.5,13.6,61.0,72.28571428571429,63.16666666666666,68.0,65.5,68.0
4668,P. Aquino,23,Peru,71,76,Club León,2700000.0,14000.0,1.0,3.0,2.0,1.0,CDM,"Jul 1, 2018",2019,175.26,69.84126984126982,75.0,4800000.0,0.0,5,2,3,65.5,68.5,9.6,53.5,70.14285714285714,58.83333333333334,60.0,78.0,58.0
4669,R. Faty,31,Senegal,71,71,MKE Ankaragücü,1600000.0,13000.0,1.0,3.0,3.0,1.0,CDM,"Jul 1, 2018",2019,193.04,82.08616780045352,77.0,3200000.0,0.0,0,2,3,68.5,70.0,10.8,60.5,70.42857142857143,52.16666666666666,48.5,54.5,73.0
4677,G. Thorne,25,England,71,75,Derby County,2600000.0,23000.0,1.0,3.0,3.0,2.0,CDM,"Jul 19, 2014",2020,187.96,83.90022675736961,66.0,5100000.0,0.0,4,2,2,66.0,68.25,13.4,67.25,66.85714285714286,58.0,62.0,54.5,62.0
4685,N. Bitton,26,Israel,71,72,Celtic,2300000.0,28000.0,1.0,3.0,3.0,1.0,CDM,"Aug 30, 2013",2020,193.04,83.90022675736961,70.0,4300000.0,0.0,1,1,2,68.0,70.25,9.8,58.5,64.0,51.33333333333334,57.0,51.5,68.0
4687,A. Ateef,25,Saudi Arabia,71,74,Al Hilal,2500000.0,20000.0,1.0,3.0,2.0,1.0,CDM,"Feb 11, 2013",2022,175.26,63.03854875283447,58.0,4400000.0,0.0,3,2,2,66.5,66.5,9.4,63.5,66.71428571428571,51.83333333333334,76.0,49.0,47.0
4733,O. Govea,22,Mexico,71,79,Royal Antwerp FC,3000000.0,7000.0,1.0,4.0,3.0,2.0,CDM,,"Jun 30, 2019",175.26,68.02721088435375,73.0,,0.0,8,2,3,70.5,70.25,11.6,64.0,67.71428571428571,65.66666666666667,67.0,66.5,59.0
4740,Eguaras,26,Spain,71,74,Real Zaragoza,2500000.0,7000.0,1.0,3.0,3.0,1.0,CDM,"Jul 1, 2017",2020,180.34,77.09750566893423,68.0,4100000.0,0.0,3,2,2,65.5,67.5,9.2,67.75,68.14285714285714,61.0,71.5,59.5,59.0
4743,A. Kolomeytsev,29,Russia,71,71,Lokomotiv Moscow,1800000.0,1000.0,1.0,2.0,3.0,2.0,CDM,"Jul 1, 2015",2020,182.88,78.0045351473923,55.0,3900000.0,0.0,0,2,2,70.5,65.5,9.0,67.75,70.0,62.83333333333334,68.5,63.0,71.0
4747,Cafú,25,Portugal,71,73,Legia Warszawa,2400000.0,5000.0,1.0,3.0,3.0,3.0,CDM,,"Jun 30, 2019",182.88,83.90022675736961,83.0,,0.0,2,2,2,70.5,65.75,11.2,65.25,69.28571428571429,63.83333333333334,63.0,64.5,71.0
4755,G. Hendrickx,23,Belgium,70,76,Sporting de Charleroi,2100000.0,7000.0,1.0,3.0,2.0,1.0,CDM,"Aug 31, 2016",2023,175.26,68.93424036281178,70.0,3500000.0,0.0,6,2,3,63.5,67.5,11.4,68.5,71.0,59.5,66.5,67.0,56.0
4757,J. Cabezas,27,Colombia,70,70,Houston Dynamo,1500000.0,5000.0,1.0,3.0,2.0,2.0,CDM,"Dec 7, 2017",2023,182.88,78.91156462585032,79.0,2200000.0,0.0,0,2,2,62.0,68.75,9.4,52.75,66.42857142857143,50.33333333333334,57.0,63.0,68.0
4766,D. de Buen,26,Mexico,70,72,Santos Laguna,1800000.0,11000.0,1.0,3.0,2.0,2.0,CDM,"Jan 1, 2016",2021,182.88,78.91156462585032,60.0,3200000.0,0.0,2,3,3,62.0,66.5,11.4,66.5,69.14285714285714,67.0,60.0,64.5,58.0
4776,Santi Comesaña,21,Spain,70,76,Rayo Vallecano,2400000.0,8000.0,1.0,3.0,3.0,1.0,CDM,"Jul 1, 2016",2020,182.88,73.01587301587301,59.0,5800000.0,0.0,6,2,2,68.0,65.25,9.0,59.25,59.714285714285715,58.0,65.0,57.5,58.0
4787,Luiz Antônio,27,Brazil,70,70,Al Shabab,1500000.0,16000.0,1.0,3.0,3.0,1.0,CDM,"Jul 28, 2018",2020,182.88,77.09750566893423,74.0,2500000.0,0.0,0,2,2,72.0,68.25,9.2,66.75,69.42857142857143,68.83333333333333,65.5,68.0,70.0
4792,C. Higuita,24,Colombia,70,77,Orlando City SC,2100000.0,4000.0,1.0,3.0,3.0,2.0,CDM,"Jan 26, 2015",2018,175.26,79.81859410430839,85.0,3600000.0,0.0,7,2,2,65.5,66.25,11.0,64.5,70.71428571428571,58.83333333333334,55.5,74.5,58.0
4802,M. Thorsby,22,Norway,70,76,SC Heerenveen,2400000.0,5000.0,1.0,3.0,2.0,2.0,CDM,"Jul 1, 2014",2019,185.42,72.10884353741497,78.0,4100000.0,0.0,6,3,3,68.0,64.75,11.4,61.75,74.71428571428571,54.83333333333334,67.5,66.5,74.0
4823,P. Anton,27,Romania,70,73,,0.0,0.0,1.0,3.0,2.0,2.0,CDM,,,182.88,82.08616780045352,73.0,,0.0,3,2,3,60.5,64.75,10.0,64.25,66.0,60.66666666666666,54.0,59.0,64.0
4833,T. Kristensen,35,Denmark,70,70,Brisbane Roar,425000.0,3000.0,1.0,3.0,3.0,1.0,CDM,"Jul 26, 2016",2019,187.96,78.91156462585032,73.0,531000.0,0.0,0,2,2,66.0,62.25,12.6,64.0,68.0,61.0,65.0,54.0,58.0
4846,L. Trałka,34,Poland,70,70,Lech Poznań,550000.0,6000.0,1.0,1.0,2.0,2.0,CDM,"Jul 1, 2012",2019,185.42,77.09750566893423,80.0,743000.0,0.0,0,2,3,58.0,68.25,13.2,57.0,68.85714285714286,57.16666666666666,63.5,53.0,66.0
4877,N. Leyes,28,Argentina,70,70,Atlético Tucumán,1400000.0,7000.0,1.0,3.0,2.0,2.0,CDM,"Jan 15, 2018",2021,180.34,78.0045351473923,80.0,2200000.0,0.0,0,1,2,60.0,71.75,12.0,56.25,65.42857142857143,49.16666666666666,55.0,62.5,65.0
4883,R. Azeez,25,Nigeria,70,74,CD Lugo,1900000.0,5000.0,1.0,3.0,2.0,2.0,CDM,"Jul 13, 2017",2019,170.18,67.12018140589569,70.0,3200000.0,0.0,4,2,3,65.0,69.25,10.0,57.5,71.71428571428571,54.5,57.0,75.0,53.0
4920,G. Leadbitter,32,England,70,70,Middlesbrough,1000000.0,26000.0,1.0,3.0,2.0,2.0,CDM,"May 1, 2012",2020,177.8,78.91156462585032,77.0,1900000.0,0.0,0,3,2,65.5,67.5,8.8,66.0,70.0,70.5,65.5,53.5,58.0
4922,Ansel Barnisco,30,Brazil,70,70,Paraná,1300000.0,11000.0,1.0,3.0,2.0,2.0,CDM,"Jan 1, 2018",2021,182.88,82.08616780045352,55.0,2500000.0,0.0,0,2,2,62.5,70.25,9.2,61.0,66.57142857142857,53.33333333333334,64.5,63.5,69.0
4923,I. El Adoua,31,Morocco,70,70,CD Aves,1200000.0,7000.0,1.0,3.0,2.0,1.0,CDM,"Aug 6, 2018",2019,187.96,78.91156462585032,74.0,2500000.0,0.0,0,1,2,58.5,71.0,11.4,56.5,59.85714285714285,50.16666666666666,48.5,58.5,72.0
4926,E. Rolón,23,Argentina,70,76,Genoa,2100000.0,5000.0,1.0,3.0,2.0,2.0,CDM,,"Jun 30, 2019",177.8,73.92290249433107,72.0,,0.0,6,1,2,65.5,66.75,11.8,63.75,67.42857142857143,54.33333333333334,60.0,67.5,58.0
4930,N. Moro,20,Croatia,70,81,Dinamo Zagreb,2700000.0,1000.0,1.0,3.0,3.0,2.0,CDM,"Nov 21, 2016",2022,182.88,77.09750566893423,59.0,6500000.0,0.0,11,2,2,74.0,66.0,10.4,65.75,59.28571428571429,59.83333333333334,60.5,70.5,37.0
4932,J. McEachran,25,England,70,73,Brentford,2200000.0,22000.0,1.0,3.0,3.0,1.0,CDM,"Jul 10, 2015",2019,177.8,64.85260770975057,52.0,4300000.0,1.0,3,1,1,72.5,64.25,11.4,66.75,63.0,53.66666666666666,61.0,61.5,44.0
4943,A. Timofeev,24,Russia,70,79,Spartak Moscow,2400000.0,1000.0,1.0,4.0,2.0,1.0,CDM,"Jan 1, 2012",2022,185.42,73.92290249433107,77.0,5500000.0,0.0,9,2,3,62.0,71.0,13.4,54.75,66.42857142857143,52.5,52.0,69.5,55.0
4952,A. Kara,25,Turkey,70,73,Bursaspor,2200000.0,10000.0,1.0,2.0,3.0,2.0,CDM,"Aug 9, 2018",2020,185.42,83.90022675736961,73.0,4600000.0,0.0,3,2,3,66.0,62.5,10.2,64.5,69.28571428571429,70.5,66.0,59.5,72.0
4955,Jefferson Santos,25,Brazil,70,71,GD Chaves,1800000.0,5000.0,1.0,2.0,2.0,2.0,CDM,"Jul 5, 2017",2020,193.04,84.80725623582768,81.0,3800000.0,0.0,1,2,3,62.5,69.5,10.4,56.0,63.42857142857143,54.16666666666666,47.5,49.5,66.0
4967,Montoro,30,Spain,70,70,Granada CF,1300000.0,5000.0,1.0,3.0,3.0,2.0,CDM,"Jul 15, 2017",2020,180.34,72.10884353741497,62.0,2100000.0,0.0,0,2,2,68.5,65.75,12.8,66.5,65.0,63.66666666666666,66.5,42.5,57.0
4983,J. Domínguez,31,Colombia,70,70,Millonarios FC,1200000.0,3000.0,1.0,2.0,3.0,2.0,CDM,"Jan 1, 2017",2019,172.72,69.84126984126982,73.0,1700000.0,1.0,0,2,3,67.0,67.75,11.4,58.0,73.0,62.83333333333334,63.5,69.5,57.0
5011,Kim Eun Sun,30,Korea Republic,70,70,Suwon Samsung Bluewings,1300000.0,5000.0,1.0,3.0,2.0,2.0,CDM,"Jan 29, 2014",2022,182.88,78.91156462585032,70.0,1600000.0,0.0,0,3,3,63.5,68.75,12.2,61.0,67.57142857142857,61.33333333333334,64.5,70.5,61.0
5012,D. Moreno,26,Colombia,70,73,Deportivo de La Coruña,1800000.0,2000.0,1.0,2.0,2.0,2.0,CDM,,"Jun 30, 2019",177.8,71.20181405895691,71.0,,0.0,3,2,3,61.5,68.0,10.8,54.75,68.14285714285714,38.66666666666666,57.5,70.0,61.0
5024,N. Obiora,26,Nigeria,70,71,Boavista FC,1700000.0,5000.0,1.0,3.0,2.0,2.0,CDM,"Jul 1, 2018",2020,187.96,88.8888888888889,72.0,3800000.0,0.0,1,2,2,63.0,66.5,12.8,57.0,72.42857142857143,45.83333333333334,57.0,71.5,67.0
5030,M. Coutadeur,32,France,70,70,AC Ajaccio,1000000.0,4000.0,2.0,4.0,3.0,2.0,CDM,"Jun 8, 2017",2019,170.18,68.93424036281178,76.0,1800000.0,0.0,0,2,2,70.5,61.5,8.6,61.0,74.85714285714286,70.5,73.5,61.5,68.0
5037,A. Faurlín,31,Argentina,70,70,RCD Mallorca,1200000.0,5000.0,1.0,2.0,2.0,2.0,CDM,"Jan 23, 2018",2019,185.42,78.91156462585032,77.0,1900000.0,1.0,0,2,2,64.0,65.75,10.8,66.75,68.14285714285714,60.66666666666666,63.5,40.0,70.0
5040,R. Braña,39,Argentina,70,70,Estudiantes de La Plata,120000.0,6000.0,1.0,3.0,3.0,2.0,CDM,"Jul 1, 2016",2019,170.18,69.84126984126982,77.0,180000.0,0.0,0,1,2,70.5,70.5,10.8,68.25,61.85714285714285,58.5,63.5,40.0,61.0
5074,T. Hiariej,29,Netherlands,70,70,Central Coast Mariners,1400000.0,2000.0,1.0,4.0,3.0,2.0,CDM,"Jul 1, 2017",2019,177.8,73.92290249433107,69.0,1700000.0,0.0,0,2,3,68.0,67.0,10.6,66.5,71.85714285714286,61.66666666666666,65.5,69.0,62.0
5075,J. Marveaux,35,France,70,70,GFC Ajaccio,425000.0,3000.0,1.0,3.0,2.0,1.0,CDM,"Jul 4, 2017",2019,177.8,72.10884353741497,73.0,744000.0,0.0,0,2,2,60.5,71.25,9.0,56.75,69.57142857142857,55.16666666666666,62.5,50.5,65.0
5093,S. Griesbeck,27,Germany,70,70,1. FC Heidenheim 1846,1500000.0,7000.0,1.0,3.0,2.0,2.0,CDM,"Jul 1, 2013",2020,187.96,84.80725623582768,74.0,2300000.0,0.0,0,2,2,61.0,69.75,11.0,56.75,65.85714285714286,46.33333333333334,50.5,54.0,67.0
5104,G. Maniatis,31,Greece,70,70,Alanyaspor,1200000.0,8000.0,1.0,3.0,3.0,1.0,CDM,"Jul 1, 2017",2019,175.26,68.02721088435375,75.0,2400000.0,0.0,0,2,2,65.0,69.0,10.2,63.0,67.14285714285714,62.0,59.0,67.0,62.0
5111,C. Fuentes,25,Chile,70,74,Universidad Católica,1900000.0,6000.0,1.0,3.0,3.0,2.0,CDM,"Jun 13, 2015",2019,170.18,73.92290249433107,67.0,2800000.0,0.0,4,2,2,63.5,67.0,9.4,58.5,72.57142857142857,55.0,50.0,72.5,68.0
5113,Sandro Manoel,29,Brazil,70,70,Al Taawoun,1400000.0,12000.0,1.0,3.0,2.0,2.0,CDM,"Jul 17, 2015",2020,175.26,69.84126984126982,74.0,2300000.0,0.0,0,2,2,62.5,66.0,11.0,61.5,72.85714285714286,63.83333333333334,47.0,68.5,54.0
5116,G. Espinoza,28,Chile,70,70,Universidad de Chile,1800000.0,8000.0,1.0,3.0,3.0,3.0,CDM,"Aug 1, 2018",2022,177.8,77.09750566893423,84.0,2500000.0,0.0,0,3,3,69.5,60.25,11.2,63.0,69.42857142857143,67.66666666666667,68.5,58.5,55.0
5119,Breno Bemposta,34,Brazil,70,70,Ceará Sporting Club,550000.0,11000.0,1.0,3.0,2.0,3.0,CDM,"Jan 1, 2018",2021,175.26,78.0045351473923,51.0,1000000.0,0.0,0,2,2,70.5,69.25,12.6,59.0,65.42857142857143,68.66666666666667,64.0,49.5,66.0
5139,Marlinito Dias,34,Brazil,70,70,Cruzeiro,550000.0,14000.0,1.0,3.0,2.0,2.0,CDM,"Jan 1, 2018",2021,187.96,83.90022675736961,62.0,1000000.0,0.0,0,2,2,60.0,62.75,11.0,59.5,60.0,44.66666666666666,66.5,55.5,77.0
5151,P. Gallagher,33,Scotland,70,70,Preston North End,1000000.0,9000.0,1.0,3.0,3.0,1.0,CDM,"Jun 16, 2015",2019,185.42,69.84126984126982,53.0,2000000.0,0.0,0,2,2,68.5,54.25,7.6,70.25,62.42857142857143,72.0,71.0,54.0,52.0
5162,L. Evans,23,Wales,70,75,Wigan Athletic,2300000.0,7000.0,1.0,4.0,3.0,2.0,CDM,,"Jan 1, 2019",185.42,87.98185941043086,67.0,,0.0,5,2,2,66.5,61.25,11.0,70.75,65.0,60.5,65.0,53.0,47.0
5163,Luan Sendeiro,26,Brazil,70,70,Internacional,1500000.0,13000.0,1.0,3.0,2.0,2.0,CDM,"Jan 1, 2018",2021,180.34,78.0045351473923,62.0,2900000.0,0.0,0,2,2,62.0,67.0,13.0,63.75,58.85714285714285,59.0,62.0,68.5,74.0
5180,Pita,33,Spain,70,70,CD Lugo,725000.0,5000.0,1.0,3.0,2.0,1.0,CDM,"Jul 1, 2010",2021,187.96,81.17913832199547,65.0,1200000.0,0.0,0,2,2,65.5,64.0,12.0,67.75,60.0,71.0,70.5,34.0,59.0
5199,C. Diandy,27,Senegal,70,71,Sporting de Charleroi,1700000.0,8000.0,1.0,3.0,3.0,2.0,CDM,"Jul 8, 2015",2020,185.42,82.99319727891157,70.0,2600000.0,1.0,1,2,2,67.0,68.0,11.2,62.5,68.14285714285714,53.83333333333334,57.5,65.5,68.0
5201,W. Zahibo,24,France,70,75,New England Revolution,2000000.0,4000.0,1.0,4.0,2.0,1.0,CDM,"Feb 7, 2018",2018,190.5,77.09750566893423,84.0,3100000.0,0.0,5,2,2,62.5,68.25,13.2,51.0,69.0,48.66666666666666,56.0,59.5,66.0
5206,M. Donald,29,Netherlands,70,70,Yeni Malatyaspor,1700000.0,9000.0,1.0,3.0,3.0,3.0,CDM,"Jul 31, 2018",2020,182.88,74.82993197278911,73.0,3400000.0,0.0,0,2,2,68.5,63.25,11.0,65.75,69.14285714285714,61.0,66.5,69.0,61.0
5207,A. Sissoko,28,Mali,70,70,Akhisar Belediyespor,1400000.0,10000.0,1.0,3.0,2.0,1.0,CDM,"Aug 10, 2016",2019,182.88,74.82993197278911,74.0,2900000.0,1.0,0,3,2,63.5,66.5,9.8,63.75,71.14285714285714,56.33333333333334,65.0,68.0,61.0
5210,W. Vaulks,24,England,70,72,Rotherham United,1800000.0,15000.0,1.0,3.0,2.0,2.0,CDM,"Jul 22, 2016",2019,180.34,74.82993197278911,72.0,3500000.0,0.0,2,2,3,64.0,67.5,13.6,54.25,69.57142857142857,57.33333333333334,61.5,60.5,65.0
5212,D. Cerén,28,El Salvador,70,70,Houston Dynamo,1400000.0,5000.0,1.0,3.0,2.0,2.0,CDM,"Feb 7, 2018",2023,177.8,73.01587301587301,80.0,2200000.0,0.0,0,2,2,62.5,67.5,11.6,60.75,64.0,58.5,59.0,57.0,49.0
5219,J. Scowen,25,England,70,76,Queens Park Rangers,2100000.0,6000.0,1.0,3.0,3.0,1.0,CDM,"Jul 1, 2017",2020,177.8,73.92290249433107,78.0,4300000.0,0.0,6,3,3,66.0,69.25,10.2,58.75,72.85714285714286,54.66666666666666,61.5,60.5,57.0
5224,Gus Ledes,25,Portugal,70,73,CF Reus Deportiu,1900000.0,5000.0,1.0,2.0,3.0,2.0,CDM,"Jul 10, 2017",2019,172.72,69.84126984126982,66.0,3000000.0,1.0,3,2,2,70.5,65.25,10.4,66.5,70.57142857142857,69.0,63.5,68.0,56.0
5234,L. Cattermole,30,England,70,70,Sunderland,1300000.0,8000.0,2.0,3.0,2.0,2.0,CDM,"Aug 1, 2009",2021,177.8,76.19047619047619,90.0,2300000.0,0.0,0,1,3,64.0,69.25,12.8,63.75,67.57142857142857,59.16666666666666,54.5,53.0,66.0
5243,O. Petrák,26,Czech Republic,70,73,1. FC Nürnberg,1800000.0,12000.0,1.0,3.0,3.0,1.0,CDM,"Jan 7, 2014",2020,185.42,78.91156462585032,55.0,3500000.0,0.0,3,1,2,65.0,71.0,11.2,57.0,69.0,42.333333333333336,53.0,75.0,72.0
5249,G. Gómez,34,Panama,70,70,Atlético Bucaramanga,550000.0,1000.0,1.0,3.0,3.0,3.0,CDM,"Jan 4, 2017",2019,182.88,82.08616780045352,80.0,743000.0,0.0,0,1,2,66.0,63.75,11.0,67.0,72.0,65.5,60.5,63.5,63.0
5253,Alef,23,Brazil,70,76,AEK Athens,2100000.0,1000.0,1.0,3.0,3.0,1.0,CDM,"Jul 8, 2015",2020,185.42,76.19047619047619,74.0,5000000.0,0.0,6,2,2,64.5,69.5,9.6,57.0,63.57142857142857,48.5,54.5,58.5,63.0
5270,K. N'Doram,22,France,70,79,AS Monaco,2400000.0,24000.0,1.0,2.0,2.0,1.0,CDM,"Jul 1, 2016",2023,185.42,77.09750566893423,69.0,5000000.0,0.0,9,2,2,64.0,70.5,11.6,55.75,66.57142857142857,35.166666666666664,54.0,59.5,70.0
5282,J. Colback,28,England,70,70,Nottingham Forest,1400000.0,23000.0,1.0,2.0,3.0,1.0,CDM,,"Jun 30, 2019",177.8,77.09750566893423,83.0,,1.0,0,2,3,66.5,66.25,7.0,62.0,69.57142857142857,61.16666666666666,57.0,61.5,56.0
5325,S. Medojević,27,Serbia,70,70,SV Darmstadt 98,1500000.0,10000.0,2.0,3.0,2.0,2.0,CDM,"Jan 19, 2018",2019,182.88,78.0045351473923,76.0,2400000.0,0.0,0,2,2,64.0,70.25,12.0,58.25,68.28571428571429,47.83333333333334,55.5,66.0,71.0
5326,Anuar,23,Morocco,70,77,Real Valladolid CF,2100000.0,9000.0,1.0,3.0,2.0,2.0,CDM,"Jul 1, 2013",2020,172.72,63.03854875283447,70.0,5100000.0,0.0,7,3,3,64.0,69.5,9.8,58.75,70.85714285714286,47.83333333333334,51.0,72.0,56.0
5330,Daniel Amora,30,Brazil,70,70,Al Raed,1300000.0,11000.0,1.0,2.0,3.0,1.0,CDM,"Jul 24, 2016",2019,185.42,78.0045351473923,69.0,2200000.0,0.0,0,2,2,68.0,65.25,10.2,58.25,67.42857142857143,49.0,57.5,59.5,59.0
5336,Fede,21,Spain,70,79,Granada CF,2400000.0,7000.0,1.0,3.0,2.0,2.0,CDM,,"Jun 30, 2019",175.26,68.02721088435375,79.0,,0.0,9,1,3,62.0,68.25,9.2,61.5,72.85714285714286,55.5,55.0,69.5,63.0
5346,J. Flum,30,Germany,70,70,FC St. Pauli,1300000.0,10000.0,1.0,3.0,3.0,1.0,CDM,"Jan 6, 2017",2020,190.5,82.08616780045352,68.0,2100000.0,0.0,0,2,3,66.5,67.25,12.2,66.75,62.57142857142857,60.5,66.0,45.0,65.0
5354,Alex López,30,Spain,70,70,Brisbane Roar,1600000.0,4000.0,1.0,3.0,3.0,2.0,CDM,"Sep 28, 2018",2019,177.8,71.20181405895691,70.0,2100000.0,0.0,0,2,2,66.5,55.75,9.6,63.25,67.14285714285714,71.5,70.5,59.0,45.0
5360,Christian Rivera,20,Spain,70,79,SD Huesca,2400000.0,4000.0,1.0,3.0,3.0,2.0,CDM,,"Jun 30, 2019",190.5,87.07482993197279,64.0,,0.0,9,2,3,66.5,68.5,10.4,60.5,66.71428571428571,48.66666666666666,64.0,56.0,60.0
5369,Jeong Jae Yong,27,Korea Republic,70,70,Ulsan Hyundai FC,1500000.0,5000.0,1.0,3.0,3.0,2.0,CDM,"Jul 23, 2016",2023,187.96,78.0045351473923,80.0,1900000.0,0.0,0,3,2,62.0,63.25,12.0,64.75,69.14285714285714,50.5,67.5,55.0,59.0
5381,Alberto Martín,29,Spain,70,70,Granada CF,1400000.0,6000.0,1.0,3.0,2.0,1.0,CDM,"Jul 7, 2017",2019,177.8,73.01587301587301,66.0,2200000.0,0.0,0,2,2,68.0,64.75,9.8,58.75,67.85714285714286,51.0,57.0,50.0,57.0
5384,A. Kali,27,Morocco,70,71,NAC Breda,1700000.0,5000.0,1.0,4.0,3.0,2.0,CDM,"Aug 4, 2018",2021,172.72,67.12018140589569,73.0,2600000.0,1.0,1,2,2,71.5,63.0,9.6,70.75,70.71428571428571,63.5,64.0,62.5,43.0
5391,S. Çinaz,32,Germany,70,70,Kayserispor,1000000.0,8000.0,1.0,3.0,2.0,1.0,CDM,"Jul 4, 2017",2019,187.96,77.09750566893423,69.0,2000000.0,0.0,0,1,3,62.0,69.25,13.2,58.0,66.71428571428571,57.33333333333334,52.0,48.0,67.0
5396,Errasti,30,Spain,70,70,AD Alcorcón,1300000.0,6000.0,1.0,3.0,2.0,3.0,CDM,"Jul 11, 2017",2019,180.34,81.17913832199547,73.0,2100000.0,0.0,0,2,3,54.5,69.75,11.4,53.75,65.42857142857143,50.33333333333334,51.0,63.0,44.0
5410,Aguza,25,Spain,70,75,UD Almería,2000000.0,5000.0,1.0,4.0,2.0,2.0,CDM,"Jul 13, 2018",2020,175.26,68.02721088435375,62.0,3200000.0,0.0,5,2,2,68.0,65.75,11.0,69.0,64.85714285714286,63.33333333333334,64.0,59.5,49.0
5420,L. Pico,26,Colombia,70,72,Junior FC,1800000.0,2000.0,1.0,3.0,3.0,2.0,CDM,"Jan 3, 2017",2018,177.8,77.09750566893423,75.0,2600000.0,0.0,2,2,3,65.5,64.75,9.2,57.25,71.14285714285714,52.16666666666666,64.0,63.5,64.0
5423,P. McNair,23,Northern Ireland,70,78,Middlesbrough,2300000.0,22000.0,1.0,3.0,3.0,1.0,CDM,"Jun 26, 2018",2022,182.88,72.10884353741497,76.0,4700000.0,0.0,8,2,2,66.0,72.0,11.0,55.75,67.28571428571429,50.83333333333334,60.0,63.5,72.0
5430,Y. M'Changama,27,Comoros,70,70,Grenoble Foot 38,1500000.0,4000.0,1.0,4.0,3.0,1.0,CDM,"Jul 1, 2018",2020,172.72,68.93424036281178,67.0,2600000.0,0.0,0,2,2,72.0,64.25,11.0,60.75,69.85714285714286,64.5,65.0,79.0,45.0
5434,Borja Fernández,37,Spain,70,70,Real Valladolid CF,240000.0,7000.0,1.0,3.0,2.0,2.0,CDM,"Jul 12, 2017",2019,187.96,82.08616780045352,80.0,528000.0,0.0,0,2,3,64.5,69.0,10.8,61.25,63.0,63.33333333333334,61.5,33.0,68.0
